"","Wt1-1a","Wt1-1b","Wt1-1c","Wt1-2a","Wt1-2b","Wt1-3a","Wt1-3b","Wt1-3c","Wt1-4a","Wt1-4b","Wt1-4c","Wt1-5a","Wt1-5b","Wt1-5c","Wt1-6b","Wt1-6c","Wt2-1a","Wt2-1b","Wt2-1c","Wt2-2b","Wt2-2c","Wt2-3a","Wt2-3b","Wt2-3c","Wt2-4a","Wt2-5a","Wt2-5b","Wt2-5c","Wt2-6a","Wt2-6b","Wt2-6c"
"pdam_00000301",16.0417610536645,10.6684541625325,5.2095319508612,5.00707292959999,17.9419738523941,4.96053003638801,25.7199229063204,13.5096739313729,7.39006941913802,53.9898650431809,23.3074062025434,9.0525562321294,33.4520856601349,22.6077441338881,16.7301666326956,48.3994252170324,26.4827610845364,53.1004283357065,3.04969702136694,93.2450959052959,2.59855456839901,72.3699951755527,60.8989347925118,50.84899569492,18.3725889328508,66.9208833349015,19.3574767448988,65.914315494147,56.472692730904,39.1196709875157,61.873402965356
"pdam_00000302",100.025098334614,138.689904112922,112.004936943516,120.1697503104,122.427586286924,99.2106007277603,74.9232536836291,130.939916565614,96.0709024487942,109.26520306358,116.537031012717,115.42009195965,99.7480372411296,102.651378770087,104.885275428053,93.9179322663843,106.911887341277,109.800885711122,137.236365961512,103.605662116995,131.22700570415,98.8128780281585,104.998163435365,92.4527194453092,115.639236224414,83.6511041686269,141.12224981765,106.388017990553,102.822921670419,96.4502232968061,96.4692841932969
"pdam_00000303",170.797573571369,171.762112016773,132.84306474696,95.1343856623998,173.087277164272,88.0494081458872,125.244841978604,95.6069232066389,114.546075996639,60.4172299292738,91.0098718385029,114.288522430634,131.983683422714,110.594640222534,117.754634376281,105.441604937106,151.049822482171,186.301502804936,168.749901848971,176.129625598892,159.811105956539,76.5451872049115,100.79823689795,104.009309375973,116.719976749875,115.103919336031,93.6652100559621,111.013583990142,103.888444174776,95.7757462108144,99.7958112344451
"pdam_00000304",3113.04527741406,2142.22559583652,2160.21924895711,1704.07382037386,1972.56171353674,1356.70496495212,952.755405051522,1044.40171546383,3213.44851908851,1250.76520683369,1728.07768844572,2058.32497328042,1805.19618616874,1411.45645808869,2415.57867458228,1609.85707209986,1588.96566507219,1530.01234187629,2604.44125624737,2517.61758944299,3492.45733992826,1778.63180450685,1263.12790612744,1301.27202619273,1605.98042083625,1145.01631386016,1593.55744041877,1916.14071532985,1214.16289371444,1591.7659229403,1469.65964677926
"pdam_00000305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643467947411369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pdam_00000306",154.755812517704,140.823594945429,137.184341372678,158.557309437333,154.089893085267,141.375106037058,154.319537437923,181.86099523002,130.557893071438,132.403716653515,113.207401555211,173.130137939475,152.66315455807,120.981982121888,154.432307378729,160.755233756572,178.513426569838,167.401350346465,202.296569084007,269.374721504188,241.665574861108,222.67690823247,146.997428809511,100.542332396774,151.303673564653,135.180184336501,162.353030763668,185.022639983571,145.443821844687,129.499600510397,161.003908791571
"pdam_00000307",93.4196673125165,112.018768706591,63.3826387354779,81.7821911834665,237.467300987569,104.171130764148,115.180524319609,164.194498550532,99.7659371583632,158.113176197887,148.723449101944,88.2624232632617,80.2850055843238,158.254208937217,100.380999796174,138.8602556822,90.23755628805,117.00094379054,68.1099001438616,103.605662116995,27.2848229681896,86.2873019400821,70.3487695016946,98.231014410641,24.8570320856216,131.164931336407,108.02720893121,77.4782304931202,101.757399166063,144.338096402213,75.8448165381783
"pdam_00000308",3.77453201262693,4.26738166501299,3.47302130057413,5.00707292959999,12.664922719337,1.240132509097,6.70954510599663,3.11761706108605,13.548460601753,2.57094595443718,7.76913540084781,1.13156952901618,3.0410986963759,8.55428156417388,0.643467947411369,6.3380199688971,8.33716552661332,14.4001161588357,4.06626269515592,0,3.89783185259851,9.74211473517056,5.24990817176825,10.4009309375973,6.48444315277086,14.0533855003293,7.49321680447697,4.62556599958927,4.79485126960505,4.0468625159499,3.9918324493778
"pdam_00000309",19.8162930662914,16.0026812437987,9.55080857657886,16.6902430986666,60.1583829168508,9.92106007277602,12.3008326943272,13.5096739313729,29.5602776765521,19.2820946582789,16.648147287531,6.78941717409705,6.0821973927518,20.1636636869813,5.14774357929095,23.047345341444,7.35632252348234,18.0001451985446,1.01656567378898,10.3605662116995,1.2992772841995,0,6.29988980612191,8.08961295146455,3.24222157638543,22.7531003338665,12.4886946741283,4.62556599958927,13.3190313044585,6.07029377392486,7.31835949052597
"pdam_00000310",0,1.06684541625325,0.868255325143533,0,1.05541022661142,0,1.11825751766611,0,0,0,0,2.26313905803235,0.60821973927518,0.611020111726706,1.28693589482274,0.5761836335361,1.47126450469647,5.40004355956338,1.01656567378898,0,0,0,2.0999632687073,2.31131798613273,3.24222157638543,2.00762650004704,2.49773893482566,0,2.6638062608917,1.3489541719833,2.66122163291854
"pdam_00000311",122.672290410375,142.957285777935,175.387575678994,48.4017049861332,427.441141777624,73.1678180367232,129.717872049268,54.0386957254916,171.203274876697,188.964527651133,140.954313701096,128.998926307844,199.496074482259,106.317499440447,140.91948048309,115.812910340756,333.977042566098,500.404036519539,97.590304683742,580.191707855174,200.088701766723,176.749795909523,134.397649197267,223.042185661808,163.191819344733,370.741693675354,217.927722063538,188.491814483263,278.634134889271,149.733913090147,198.926317060661
"pdam_00000312",14.154495047351,12.802144995039,8.68255325143533,8.34512154933331,31.6623067983425,28.5230477092311,12.3008326943272,10.3920568702868,16.011817074799,24.4239865671533,27.746912145885,10.1841257611456,9.12329608912771,20.1636636869813,10.2954871585819,20.1664271737635,11.7701160375717,16.2001306786901,11.1822224116788,20.7211324233991,7.79566370519702,11.1338454116235,12.5997796122438,24.2688388543937,3.24222157638543,16.7302208337254,13.7375641415411,10.4075234990758,22.3759725914902,22.9322209237161,14.6367189810519
"pdam_00000313",223.641021748146,241.107064073234,199.698724783012,258.698768029333,183.641379430387,183.539611346356,186.74900545024,183.939406604077,197.06851784368,214.673987195505,235.293814997105,204.814084751928,231.123500924569,193.082355305639,234.86580080515,221.254515277863,199.601551137154,259.202090859042,176.882427239282,259.014155292489,202.687256335122,231.027292291188,197.396547258486,189.528074862884,253.974023483525,173.325087837395,206.687896856823,224.339950980079,185.93367701024,184.132244475721,201.587538693579
"pdam_00000314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pdam_00000315",49.0689161641501,50.1417345639026,38.2032343063154,21.6973160282666,40.1055886112338,57.0460954184621,49.2033307773086,57.1563127865776,43.1087382783051,42.4206082482135,31.0765416033912,36.2102249285176,40.1425027921619,40.9383474856893,37.3211409498594,36.8757525463104,39.7241416268046,46.8003775162159,77.2589912079625,20.7211324233991,37.6790412417856,37.5767282642293,45.149210277207,36.9810877781237,45.391102069396,40.1525300009409,53.7013870987516,19.6586554982544,38.8915714090188,37.0962397295408,51.2285164336818
"pdam_00000316",109.461428366181,134.422522447909,132.84306474696,100.141458592,164.643995351381,59.5263604366561,95.0518890016189,94.5677175196102,75.1323724279032,82.2702705419899,57.7135772634408,74.6835889150676,79.6767858450486,87.3758759769189,95.2332562168826,92.189381365776,100.536407820925,139.501125288721,95.5571733361641,124.326794540394,88.3508553255662,93.2459553223468,66.14884296428,72.806516563181,76.7325773077885,88.33556600207,105.529469996384,95.9804944914773,79.9141878267509,69.47113985714,89.8162301110006
"pdam_00000317",869.085995907351,708.385356392156,751.909111574299,781.103377017598,637.467776873296,762.681493094657,824.15579051992,629.758646339382,656.484500066761,627.310812882673,689.233297703784,594.074002733492,725.60614895529,703.895168709165,680.145620413817,667.220647634804,667.463663630631,616.504973050152,667.88364767936,631.994538913672,835.43529374028,702.823991608733,736.037125681909,696.862372819018,614.941358987769,842.53392118641,614.443777967111,718.119121436234,649.435966405395,581.399248124803,614.076891795952
"pdam_00000318",112.292327375651,60.8101887264351,123.292256170382,118.500726000533,78.1003567692449,106.651395782342,68.2137085776324,118.46944832127,64.0472682991962,50.1334461115251,56.6037007776054,48.6574897476955,77.2439068879479,97.7632178762729,71.424942162662,69.7182196578681,67.187745714472,36.9002976570164,92.5074763147971,82.8845296935963,129.92772841995,62.6278804403822,97.6482919948895,67.0282215978492,39.9873994420869,41.4909476676389,87.420862718898,39.3173109965088,69.7917240353624,78.9138190610231,68.5264570476523
"pdam_00000319",0.943633003156732,0,0,0,0,0,1.11825751766611,0,0,0,1.1098764858354,0,0,0.611020111726706,1.28693589482274,0.5761836335361,0.980843003130979,0,0,0,0,0,0,0,0,0,0,0,0,0.674477085991651,0
"pdam_00000320",83.9833372809492,87.4813241327663,98.9811070663627,105.1485315216,92.8760999418047,131.454045964282,102.879691625282,134.0575336267,109.619363050547,141.402027494045,114.317278041046,100.70968808244,90.6247411520019,118.537901674981,81.0769613738325,105.441604937106,90.7279777896155,82.8006679133051,77.2589912079625,62.1633972701972,70.1609733467731,90.4624939694409,92.3983838231213,127.1224892373,130.769603580879,93.0200278355131,133.629033013173,69.383489993839,111.879862957451,102.520517070731,126.40802756363
"pdam_00000321",87.7578692935761,142.957285777935,112.004936943516,115.1626773808,136.147919232873,127.733648436991,134.190902119933,122.626271069385,112.082719523593,124.690878790203,153.162955045285,148.235608301119,127.117925508513,134.424424579875,115.824230534046,134.826970247447,123.095796892938,114.300922010758,137.236365961512,134.687360752094,114.336401009556,102.988070057517,169.047043130938,121.344194271968,131.850344106341,131.164931336407,115.520425735687,97.1368859913746,160.893898157858,159.17659229403,151.689633076357
"pdam_00000322",11.3235960378808,9.60160874627923,10.4190639017224,13.3521944789333,11.6095124927256,18.601987636455,23.4834078709882,6.2352341221721,11.085104128707,10.2837838177487,11.098764858354,9.0525562321294,10.3397355676781,9.77632178762729,6.43467947411369,15.5569581054747,7.84674402504783,2.70002177978169,8.13252539031184,10.3605662116995,2.59855456839901,1.39173067645294,6.29988980612191,12.71224892373,4.32296210184724,12.0457590002823,8.74208627188979,11.5639149989732,9.5897025392101,9.44267920388311,9.97958112344451
"pdam_00000323",1584.35981230015,1347.42576072785,1765.1630760168,1121.5843362304,682.850416617587,1253.77396669707,847.639198390908,764.855385653111,1293.26214834915,735.290542969035,814.649340603184,1139.49051571929,1224.34633516094,1224.48430390032,1032.76605559525,1125.86281992954,1301.08824365324,1157.40933626642,1494.3515404698,1367.59473994434,2107.42775497159,1266.47491557217,1221.1286407533,949.951692300552,761.922070450576,1027.23555919074,1152.70651842204,1165.6426318965,982.411749016857,805.325640674031,892.174552435939
"pdam_00000324",663.374001219183,765.995008869832,649.454983207362,719.349477552531,598.417598488674,626.266917093987,660.890192940668,555.975042560346,641.704361228485,584.89020463446,748.05675145306,680.073286938721,648.362242067342,577.414005581737,687.867235782753,477.080048567891,634.605423025743,614.704958530298,599.773747535498,455.86491331478,511.915249974604,533.032849081475,548.090413132606,466.886233198811,708.965784702947,602.287950014113,557.620217199828,527.314523953176,476.288559447435,530.138989589438,620.064640470019
"pdam_00000325",361.411440209029,448.075074826364,441.941960498058,402.234858677866,291.293222544751,354.677897601743,386.917101112472,329.428202788093,460.647660459603,381.785474233922,445.060470819996,405.101891387791,471.97851767754,409.99449496862,387.367704341644,416.004583413064,469.823798499739,435.603513804779,415.775360579693,372.980383621183,657.434305804948,512.156888934681,389.543186345204,364.032582815905,324.222157638543,487.853239511432,402.135968506931,545.816787951533,396.374371620684,397.267003649082,379.889388099121
"pdam_00000326",334.98971612064,415.002866922513,391.583151639733,415.587053156799,353.562425914825,313.753524801542,431.647401819117,215.115577214938,422.46563512739,478.195947525316,415.09380570244,485.443327947939,327.830439469322,333.005960891055,339.751076233203,343.981629221052,443.341037415202,533.704305136847,379.178996323289,497.307178161578,371.593303281058,466.229776611734,574.339953991447,750.022686500071,413.923621251873,564.143046513219,392.769447501334,417.457331462931,401.169222890289,399.290434907057,502.305583213374
"pdam_00000327",10.3799630347241,9.60160874627923,5.2095319508612,10.0141458592,5.27705113305709,9.92106007277602,8.94606014132884,7.27443980920079,7.39006941913802,6.42736488609296,12.2086413441894,14.7104038772103,12.7726145247788,9.77632178762729,12.8693589482274,12.6760399377942,9.3180085297443,14.4001161588357,8.13252539031184,0,11.6934955577955,16.7007681174352,24.149577590134,18.4905438890618,12.9688863055417,12.7149678336313,9.36652100559621,10.4075234990758,13.8517925566368,9.44267920388311,11.3101919399038
"pdam_00000328",147.20674849245,39.4732804013702,74.6699579623438,175.247552536,16.8865636257827,3.72039752729101,0,8.31364549622947,4.92671294609201,0,3.3296294575062,45.262781160647,10.3397355676781,1.83306033518012,0.643467947411369,1.7285509006083,18.1455955579231,0,29.4804045398804,10.3605662116995,4413.64493442571,0,1.04998163435365,1.15565899306636,0,0,2.49773893482566,1.15639149989732,0.532761252178339,0.674477085991651,0
"pdam_00000329",545.419875824591,90.6818603815261,498.378556632388,86.7892641130664,24.2744352120626,49.6053003638801,2.23651503533221,86.2540720233808,35.7186688591671,0,2.2197529716708,4.5262781160647,38.3178435743364,56.8248703905836,3.86080768446821,10.9474890371859,46.099621147156,1.80001451985446,12.1987880854678,10.3605662116995,1530.54864078701,0,3.14994490306095,1.15565899306636,0,2.00762650004704,60.5701691695222,0,0,0,0.665305408229634
"pdam_00000330",301.018928006998,390.465422348689,391.583151639733,427.270223325866,348.285374781768,403.043065456526,320.939907570172,394.8981610709,513.609824630092,323.939190259085,377.358005184036,454.890950664502,299.244111723389,371.500227929837,302.429935283343,336.491241985083,367.325704672552,267.302156198387,514.382230937224,569.831141643475,980.954349570624,379.942474671652,361.193682217656,397.546693614829,486.333236457814,303.820810340453,334.072582532931,390.860326965293,324.984363828787,458.644418474323,376.562861057973
"pdam_00000331",65.1106772178145,26.6711354063312,35.5984683308848,33.3804861973332,22.1636147588398,31.0033127274251,59.2676484363036,54.0386957254916,28.3285994400291,6.42736488609296,15.5382708016956,39.6049335155661,36.4931843565108,39.7163072622359,42.4688845291504,28.809181676805,51.4942576643764,11.700094379054,16.2650507806237,0,14.2920501261945,45.9271123229469,26.2495408588413,25.42449784746,15.1303673564653,45.506200667733,28.723997750495,32.3789619971249,17.5811213218852,37.7707168155324,31.2693541867928
"pdam_00000332",230.246452770243,273.112426560831,171.046299053276,131.852920479466,184.696789656998,213.302791564685,175.566430273579,253.566187634999,144.106353673191,177.395270856166,154.272831531121,151.630316888167,213.485128485588,231.576622344422,220.7095059621,212.611760774821,178.023005068273,179.101444725519,276.505863270602,62.1633972701972,141.621223977746,212.934793497299,201.596473795901,248.466683509268,161.03033829381,153.248822836924,249.773893482566,209.306861481414,219.497635897476,236.066980097078,215.558952266401
"pdam_00000333",294.413496984901,321.120470292228,224.878129212175,165.2334066768,225.857788494843,250.506766837595,139.782189708263,246.291747825798,198.300196080204,141.402027494045,137.62468424359,210.471932397009,251.194752320649,313.4533173158,254.169839227491,197.054802669346,266.298875350061,203.401640743554,310.052530505639,207.211324233991,445.652108480429,196.234025379864,249.895628976169,168.726212987689,117.800717275337,199.424232338006,287.23997750495,215.088818980901,181.138825740635,207.064465399437,142.375357361142
"pdam_00000334",2.8308990094702,7.46791791377273,2.6047659754306,6.67609723946665,2.11082045322283,11.161192581873,8.94606014132884,5.19602843514342,12.31678236523,6.42736488609296,3.3296294575062,9.0525562321294,19.4630316568058,8.55428156417388,9.65201921117054,12.0998563042581,14.2222235453992,9.00007259927229,7.11595971652286,31.0816986350986,10.394218273596,2.78346135290587,6.29988980612191,9.24527194453092,3.24222157638543,8.03050600018818,11.2398252067155,10.4075234990758,9.5897025392101,6.74477085991651,4.65713785760744
"pdam_00000335",183.064802612406,218.703310331916,179.728852304711,201.951941493866,278.628299825414,214.542924073782,215.823700909558,251.487776260942,199.531874316726,213.388514218286,215.316038252068,217.261349571106,202.537173178635,232.187642456148,202.692403434581,242.573309718698,213.333353180988,234.901894841007,205.346266105374,331.538118774385,307.928716355282,146.131721027558,228.895996289096,201.084664793547,159.949597768348,212.808409004987,204.814592655704,159.58202698583,223.226964662724,230.671163409145,191.607957570135
"pdam_00000336",133.995886448256,103.484005376565,119.819234869807,100.141458592,107.651843114365,101.690865745954,125.244841978604,128.861505191557,123.1678236523,114.407094972455,115.427154526882,101.841257611456,90.0165214127267,102.04035865836,110.676486954755,113.508175806612,88.7662917833536,98.100791332068,137.236365961512,51.8028310584977,171.504601514334,111.338454116235,108.148108338426,108.631945348238,129.688863055417,93.0200278355131,115.520425735687,102.918843490861,96.4297866442794,109.265287930647,109.11008694966
"pdam_00000337",298.188028997527,406.468103592487,369.008513186001,479.009976931732,461.214269029189,569.220821675524,674.309283152661,570.523922178748,421.233956890867,683.871623880291,609.322190723635,534.100817695635,575.984093093596,493.093230163452,615.79882567268,575.031266269028,524.260585173508,557.104493894955,377.145864975711,580.191707855174,384.586076123053,623.495343050916,790.636170668299,778.91416132673,768.406513603346,685.269845349391,495.176743829186,651.048414442189,741.07090178007,703.479600689292,735.827781501975
"pdam_00000338",53.7870811799338,44.8075074826364,40.808000281746,40.0565834367999,24.2744352120626,85.5691431276932,116.298781837275,42.607433168176,46.8037729878741,56.5608109976181,55.49382429177,49.7890592767117,51.6986778383903,57.4358905023104,59.199051161846,62.2278324218988,51.0038361628109,47.7003847761431,48.795152341871,20.7211324233991,29.8833775365886,41.7519202935881,82.9485491139384,49.6933367018537,19.4533294583126,82.3126865019288,49.3303439628067,58.9759664947631,67.1279177744707,50.5857814493738,45.2407677596151
"pdam_00000339",279.315368934393,356.326369028585,309.967151076241,345.488032142399,261.741736199631,314.993657310639,347.778087994159,230.703662520368,507.451433447477,444.773650117633,486.125900795906,432.259560084179,318.707143380195,290.234553070185,316.586230126394,346.286363755196,325.149455537919,356.402874931183,349.698591783409,176.129625598892,258.556179555701,290.871711378664,362.24366385201,346.697697919909,483.091014881429,350.665428674884,234.163025139905,257.875304477102,354.286232698596,367.59001186545,337.975147380654
"pdam_00000340",196.2756646566,213.36908325065,198.830469457869,178.585601155733,281.794530505248,223.223851637461,345.541572958827,283.703152558831,248.799003777647,295.658784760276,248.61233282713,235.366462035364,307.759188073241,270.681909494931,307.577678862634,286.939449500978,280.030677393894,282.60227961715,231.776973623887,352.259251197784,215.680029177117,271.387481908323,284.545022909839,360.565605836706,276.669574518223,315.866569340735,252.896067151098,296.036223973713,307.403242506902,348.704653457683,263.460941658935
"pdam_00000341",78.3215392620088,41.6069712338767,54.7000854840426,292.079254226666,150.923662405433,120.292853382409,180.039460344243,173.54734973379,68.9739812452882,253.238176512063,95.4493777818445,182.182694171604,124.076826812137,117.926881563254,216.848698277631,235.082922482729,84.3524982692642,58.5004718952699,75.2258598603845,103.605662116995,379.388966986255,193.450564026958,198.44652889284,216.10823170341,85.3785015114829,153.248822836924,161.104161296255,169.989550484906,188.597483271132,217.856098775303,131.730470829468
"pdam_00000342",58.5052461957174,68.2781066402079,73.8017026372003,50.0707292959999,74.9341260894106,42.1645053092981,49.2033307773086,60.2739298476637,46.8037729878741,57.8462839748367,59.9333302351116,45.262781160647,51.6986778383903,54.9918100554035,39.2515447920935,42.6375888816714,71.111117726996,61.2004936750516,82.3418195769074,51.8028310584977,54.5696459363791,45.9271123229469,28.3495041275486,38.13674677119,56.1985073240141,48.8522448344781,76.1810375121825,46.2556599958927,43.1536614264455,46.5389189334239,47.236683984304
"pdam_00000343",0,0,0,0,0,0,0,2.07841137405737,0,3.85641893165578,3.3296294575062,0,1.21643947855036,0,0.643467947411369,0,2.45210750782745,0,0,0,0,0,0,0,0,0.669208833349015,0.624434733706414,0,4.26209001742671,0,2.66122163291854
"pdam_00000344",7.54906402525386,3.20053624875974,0,3.33804861973332,1.05541022661142,2.48026501819401,0,0,3.69503470956901,3.85641893165578,8.87901188668321,2.26313905803235,3.0410986963759,0.611020111726706,3.86080768446821,1.7285509006083,6.86590102191685,2.70002177978169,0,10.3605662116995,12.992772841995,0,3.14994490306095,0,4.32296210184724,0.669208833349015,2.49773893482566,0,2.6638062608917,3.37238542995825,1.9959162246889
"pdam_00000345",34456.7591102681,7679.15330619088,4776.27254361457,200.282917183999,99.2085613014732,252.987031855789,0,357.486756337867,6157.15950437849,7.71283786331155,11044.3809105481,2652.39897601391,2754.01897943802,297.566794410906,511.557018192038,2480.47054237291,3455.50990003044,3106.8250612688,3838.55198422719,2724.82891367698,4138.19815017542,58.4526884110234,3.14994490306095,9.24527194453092,2565.67800744634,1.33841766669803,1987.57575738752,119.108324489424,1964.29073678154,4318.67678160454,915.460241723976
"pdam_00000346",170.797573571369,108.818232457831,106.795404992655,125.17682324,346.174554328545,39.6842402911041,81.6327987896257,312.800911795634,46.8037729878741,78.4138516103341,33.296294575062,45.262781160647,57.7808752311421,133.813404468149,56.6251793722005,27.6568144097328,31.3869761001913,17.1001379386174,2.03313134757796,93.2450959052959,27.2848229681896,61.2361497639292,16.7997061496584,36.9810877781237,25.9377726110834,53.5367066679212,154.859813959191,61.2887494945578,63.9313502614007,85.6585899209397,31.2693541867928
"pdam_00000347",72.6597412430684,34.1390533201039,97.2445964160757,6.67609723946665,124.538406740147,0,26.8381804239865,1.03920568702868,1.231678236523,17.9966216810603,0,2.26313905803235,4.25753817492626,43.3824279325961,6.43467947411369,3.4571018012166,387.432986236737,1088.10877725202,3.04969702136694,994.614356323156,6.49638642099751,41.7519202935881,11.5497979778902,61.2499266325173,10.8074052546181,196.078188171261,74.3077333110633,38.1609194966114,80.4469490789292,48.5623501913989,131.065165421238
"pdam_00000348",1443.7584948298,411.802330673754,1522.05158497661,110.1556044512,942.481332363996,34.7237102547161,246.016653886543,34.2937876719466,7.39006941913802,228.814189944909,76.5814775226427,32.8155163414691,69.3370502773706,623.851534072967,227.787653383625,202.816639004707,4300.99656872934,4185.93376592154,62.0105061011278,7107.34842122588,368.994748712659,233.810753644093,98.6982736292432,256.556296460733,167.51478144658,1697.1136013731,1661.62082639277,500.717519455538,472.026469430009,305.538119954218,1266.07619186099
"pdam_00000349",333.102450114327,133.355677031656,478.408684154086,65.0919480847998,401.055886112338,40.9243728002011,98.4066615546173,30.1369649238318,35.7186688591671,98.9814192458316,198.667890964537,12.4472648191779,29.8027672244838,271.292929606657,39.2515447920935,62.2278324218988,1520.79707635458,2058.31660345357,39.6460612777702,2414.01192732599,72.7595279151721,73.7617258520057,52.4990817176825,183.749779897552,70.2481341550176,706.68452801656,422.117879985536,190.804597483057,270.109954854418,204.36655705547,445.754623513855
"pdam_00000350",315.173423054349,136.556213280416,480.145194804373,33.3804861973332,413.720808831676,1.240132509097,96.1701465192851,6.2352341221721,6.15839118261502,71.9864867242412,15.5382708016956,16.9735429352426,26.7616685281079,186.361134076645,31.5299294231571,44.9423234158158,1817.01166330014,2686.52167088278,27.4472731923025,2652.30495019508,12.992772841995,77.9369178813645,28.3495041275486,166.414895001557,67.0059125786322,677.908548182552,423.366749452949,174.615116484495,242.406369741144,147.710481832172,455.06889922907
"pdam_00000351",18096.9937345398,34656.4733469867,26029.426392478,15363.3687723226,10754.6302091703,13181.368439192,6916.42274676486,6476.32984156276,21718.1823446101,8701.36658279265,16417.2929784772,28026.7140946726,15093.5810498529,15324.3844021058,4665.78608667984,8823.67616397184,21327.9406815816,16529.5333358235,73221.1923516726,19695.4363684408,53634.1662917555,13062.7841291873,8320.05447061833,4903.46110758059,30289.9147071181,7134.43537233385,16387.0407166574,13054.5036423408,5863.03758022262,14748.1159622934,17289.9569490717
"pdam_00000352",300.075295003841,163.227348686747,208.381278034448,250.353646479999,416.88703951151,95.4902032004692,175.566430273579,103.920568702868,267.274177325492,181.251689787822,350.720969523987,89.3939927922778,65.6877318417195,183.306033518012,202.04893548717,300.191673072308,152.521086986867,68.4005517544694,55.9111120583939,103.605662116995,180.599542503731,104.37980073397,172.196988033999,132.900784202632,32.4222157638543,122.46521650287,89.2941669200172,90.1985369919907,142.780015583795,301.491257438268,127.73863838009
"pdam_00000353",52.843448176777,37.3395895688637,62.5143834103343,65.0919480847998,27.4406658918968,57.0460954184621,45.8485582243103,23.9017308016597,35.7186688591671,35.9932433621206,49.944441862593,31.6839468124529,50.48223835984,46.4375284912296,38.6080768446821,36.2995689127743,28.4444470907984,34.2002758772347,85.3915165982743,31.0816986350986,74.0588051993716,36.1849975877764,41.999265374146,42.7593827434555,35.6644373402397,42.1601565009879,42.4615618920362,32.3789619971249,16.5155988175285,29.6769917836326,19.2938568386594
"pdam_00000354",16.0417610536645,17.069526660052,15.6285958525836,5.00707292959999,14.7757431725598,7.44079505458202,14.5373477296594,2.07841137405737,6.15839118261502,8.99831084053015,9.98888837251861,6.78941717409705,8.51507634985252,6.11020111726706,14.7997627904615,9.2189381365776,15.2030665485302,12.6001016389812,6.09939404273388,20.7211324233991,3.89783185259851,1.39173067645294,11.5497979778902,8.08961295146455,5.40370262730905,28.7759798340076,24.9773893482566,2.31278299979463,9.5897025392101,4.0468625159499,11.3101919399038
"pdam_00000355",73.6033742462251,65.0775703914481,69.4604260114826,60.0848751551998,128.760047646593,57.0460954184621,125.244841978604,73.7836037790366,65.2789465357192,59.1317569520552,29.9666651175558,44.1312116316308,82.7178845414245,64.1571117313041,71.424942162662,84.6989941298067,78.4674402504783,143.101154328429,81.3252539031184,124.326794540394,36.3797639575861,83.5038405871762,87.148475651353,109.787604341305,63.7636910022468,99.7121161690032,63.6923428380542,75.1654474933256,103.888444174776,84.3096357489564,84.4937868451635
"pdam_00000356",51.8998151736203,51.2085799801559,67.7239153611955,66.7609723946665,21.1082045322283,39.6842402911041,63.740678506968,7.27443980920079,50.4988076974431,60.4172299292738,59.9333302351116,49.7890592767117,54.1315567954911,44.6044681560495,62.4163908989028,31.6900998444855,56.3984726800313,59.4004791551971,26.4307075185135,41.4422648467982,23.386991115591,45.9271123229469,65.0988613299264,46.2263597226546,76.7325773077885,80.9742688352308,34.3439103538528,43.942876996098,28.7691076176303,26.3046063536744,44.5754623513855
"pdam_00000357",616.192351061346,416.069712338767,508.79762053411,529.080706227732,480.211653108195,362.118692656325,446.184749548776,600.660887102579,432.319061019574,389.498312097234,355.160475467328,374.549514104354,541.315567954911,336.672081561415,629.311652568319,354.929118258238,475.708856518525,432.903492024997,430.007280012738,1181.10454813375,773.069984098704,1073.02435154521,452.542084406423,369.810877781237,418.24658335372,390.817958675825,436.479878860783,870.762799422679,289.289359932838,434.363243378623,461.721953311366
"pdam_00000358",326.497019092229,368.06166860737,328.200512904255,395.558761438399,332.454221382596,275.309417019535,329.885967711501,249.409364886884,332.553123861211,388.212839120015,502.774048083437,331.549872001739,318.098923640919,331.172900555875,295.351787861818,290.396551302195,326.13029854105,309.602497414967,255.157984121034,362.619817409484,265.052565976699,264.428828526058,345.443957702351,410.258942538559,366.371038131553,361.372770008468,295.357629043134,241.685823478539,335.639588872354,321.051092932026,311.362931051469
"pdam_00000359",7.54906402525386,14.9358358275455,9.55080857657886,20.0282917183999,10.5541022661142,12.40132509097,8.94606014132884,19.744908053545,6.15839118261502,12.8547297721859,11.098764858354,13.5788343481941,19.4630316568058,19.5526435752546,21.2344422645752,14.4045908384025,17.1647525547921,5.40004355956338,4.06626269515592,0,2.59855456839901,4.17519202935881,25.1995592244876,27.7358158335928,10.8074052546181,14.0533855003293,11.8642599404219,11.5639149989732,19.1794050784202,17.5364042357829,11.9754973481334
"pdam_00000360",79.2651722651655,64.0107249751949,71.1969366617697,40.0565834367999,44.3272295176795,52.0855653820741,43.6120431889781,67.5483696568645,46.8037729878741,38.5641893165578,42.1753064617452,46.3943506896632,43.1836014885378,47.0485486029564,31.5299294231571,48.3994252170324,67.6781672160375,67.5005444945422,73.1927285128065,51.8028310584977,27.2848229681896,44.535381646494,60.8989347925118,62.4055856255837,70.2481341550176,48.1830360011291,66.8145165065863,46.2556599958927,47.4157514438722,53.9581668793321,55.2203488830596
